id,name,brand,category,price,old_price,currency,color,sizes,gender,url,image,in_stock,image_kind,style_fields,parsed_at
133585379,Брюки классические трикотажные прямые с прошитыми стрелками,GRANGEL,брюки,2841,,RUB,черный,,женский,https://www.wildberries.ru/catalog/133585379/detail.aspx,https://basket-10.wbbasket.ru/vol1335/part133585/133585379/images/big/1.webp,true,model,classic,2026-07-16
38542544,Джинсы прямые классические стрейч,Feimailis,брюки,2286,,RUB,синий,,женский,https://www.wildberries.ru/catalog/38542544/detail.aspx,https://basket-03.wbbasket.ru/vol385/part38542/38542544/images/big/1.webp,true,model,natural,2026-07-16
37916400,Джинсы прямые классические стрейч,Feimailis,брюки,2123,,RUB,синий,,женский,https://www.wildberries.ru/catalog/37916400/detail.aspx,https://basket-03.wbbasket.ru/vol379/part37916/37916400/images/big/1.webp,true,packshot,natural,2026-07-16
25970903,Джинсы прямые классические стрейч,Feimailis,брюки,1853,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/25970903/detail.aspx,https://basket-02.wbbasket.ru/vol259/part25970/25970903/images/big/1.webp,true,model,natural,2026-07-16
105337347,Джинсы прямые классические стрейч,Feimailis,брюки,2352,,RUB,синий,,женский,https://www.wildberries.ru/catalog/105337347/detail.aspx,https://basket-06.wbbasket.ru/vol1053/part105337/105337347/images/big/1.webp,true,packshot,natural,2026-07-16
45512341,Джинсы прямые классические стрейч,Feimailis,брюки,1560,,RUB,синий,,женский,https://www.wildberries.ru/catalog/45512341/detail.aspx,https://basket-04.wbbasket.ru/vol455/part45512/45512341/images/big/1.webp,true,model,natural,2026-07-16
40058307,Джинсы прямые высокая посадка стрейч,Feimailis,брюки,2459,,RUB,синий,,женский,https://www.wildberries.ru/catalog/40058307/detail.aspx,https://basket-03.wbbasket.ru/vol400/part40058/40058307/images/big/1.webp,true,model,natural,2026-07-16
709878723,Джинсы прямые классические с высокой посадкой,ZEEM,брюки,2779,,RUB,синий,,женский,https://www.wildberries.ru/catalog/709878723/detail.aspx,https://basket-34.wbbasket.ru/vol7098/part709878/709878723/images/big/1.webp,true,model,natural,2026-07-16
161328602,Джинсы прямые классические,Feimailis,брюки,1749,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/161328602/detail.aspx,https://basket-11.wbbasket.ru/vol1613/part161328/161328602/images/big/1.webp,true,model,natural,2026-07-16
592741019,Джинсы прямые классические,Feimailis,брюки,2280,,RUB,синий,,женский,https://www.wildberries.ru/catalog/592741019/detail.aspx,https://basket-30.wbbasket.ru/vol5927/part592741/592741019/images/big/1.webp,true,model,natural,2026-07-16
580320307,Джинсы прямые классические трубы с высокой посадкой,WAIB,брюки,4204,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/580320307/detail.aspx,https://basket-29.wbbasket.ru/vol5803/part580320/580320307/images/big/1.webp,true,packshot,natural,2026-07-16
235490627,Джинсы прямые высокая посадка,Feimailis,брюки,1957,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/235490627/detail.aspx,https://basket-15.wbbasket.ru/vol2354/part235490/235490627/images/big/1.webp,true,model,natural,2026-07-16
322175982,Джинсы прямые с высокой посадкой,VACANT,брюки,2598,,RUB,синий,,женский,https://www.wildberries.ru/catalog/322175982/detail.aspx,https://basket-19.wbbasket.ru/vol3221/part322175/322175982/images/big/1.webp,true,model,natural,2026-07-16
170424498,Джинсы прямые трубы широкие,Feimailis,брюки,1908,,RUB,синий,,женский,https://www.wildberries.ru/catalog/170424498/detail.aspx,https://basket-12.wbbasket.ru/vol1704/part170424/170424498/images/big/1.webp,true,packshot,natural,2026-07-16
117807325,Джинсы прямые классические стрейч слим,Feimailis,брюки,1896,,RUB,черный,,женский,https://www.wildberries.ru/catalog/117807325/detail.aspx,https://basket-09.wbbasket.ru/vol1178/part117807/117807325/images/big/1.webp,true,model,natural,2026-07-16
182344025,Юбка атласная миди коричневая шёлковая на резинке,COPACH,юбка,1630,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/182344025/detail.aspx,https://basket-12.wbbasket.ru/vol1823/part182344/182344025/images/big/1.webp,true,model,romance classic,2026-07-16
259775346,Атласная юбка миди на молнии,NASHITO,юбка,1596,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/259775346/detail.aspx,https://basket-16.wbbasket.ru/vol2597/part259775/259775346/images/big/1.webp,true,model,romance classic,2026-07-16
831452814,Юбка миди из сатина,LOVE REPUBLIC,юбка,2570,,RUB,черный,,женский,https://www.wildberries.ru/catalog/831452814/detail.aspx,https://basket-38.wbbasket.ru/vol8314/part831452/831452814/images/big/1.webp,true,model,romance classic,2026-07-16
833858079,Летняя юбка миди длинная,ELKA WOMAN,юбка,1630,,RUB,белый,,женский,https://www.wildberries.ru/catalog/833858079/detail.aspx,https://basket-38.wbbasket.ru/vol8338/part833858/833858079/images/big/1.webp,true,model,romance classic,2026-07-16
264014098,"Юбка атласная плотная, черная, на резинке, летняя",ANNA Collection,юбка,1897,,RUB,черный,,женский,https://www.wildberries.ru/catalog/264014098/detail.aspx,https://basket-17.wbbasket.ru/vol2640/part264014/264014098/images/big/1.webp,true,packshot,romance classic,2026-07-16
876384968,Летняя юбка миди длинная,ELKA WOMAN,юбка,1827,,RUB,белый,,женский,https://www.wildberries.ru/catalog/876384968/detail.aspx,https://basket-39.wbbasket.ru/vol8763/part876384/876384968/images/big/1.webp,true,model,romance classic,2026-07-16
398569647,Юбка атласная миди,МОРС&МОПС,юбка,2524,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/398569647/detail.aspx,https://basket-23.wbbasket.ru/vol3985/part398569/398569647/images/big/1.webp,true,model,romance classic,2026-07-16
831452816,Юбка миди из сатина,LOVE REPUBLIC,юбка,2868,,RUB,розовый,,женский,https://www.wildberries.ru/catalog/831452816/detail.aspx,https://basket-38.wbbasket.ru/vol8314/part831452/831452816/images/big/1.webp,true,model,romance classic,2026-07-16
271664882,"Юбка летняя, атласная плотная, кофейная, на резинке",ANNA Collection,юбка,1728,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/271664882/detail.aspx,https://basket-17.wbbasket.ru/vol2716/part271664/271664882/images/big/1.webp,true,model,romance classic,2026-07-16
66520297,Юбка летняя длинная,477TM,юбка,1630,,RUB,розовый,,женский,https://www.wildberries.ru/catalog/66520297/detail.aspx,https://basket-04.wbbasket.ru/vol665/part66520/66520297/images/big/1.webp,true,model,romance classic,2026-07-16
161233434,Юбка атласная миди шелковая,COPACH,юбка,2688,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/161233434/detail.aspx,https://basket-11.wbbasket.ru/vol1612/part161233/161233434/images/big/1.webp,true,model,romance classic,2026-07-16
338105529,Юбка рыбка сатиновая годе,МАРИЯ ИВАНИЦКАЯ,юбка,3593,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/338105529/detail.aspx,https://basket-20.wbbasket.ru/vol3381/part338105/338105529/images/big/1.webp,true,model,romance classic,2026-07-16
734309837,Юбка миди из вискозного сатина с кружевом,SELA,юбка,2390,,RUB,серый,,женский,https://www.wildberries.ru/catalog/734309837/detail.aspx,https://basket-34.wbbasket.ru/vol7343/part734309/734309837/images/big/1.webp,true,model,romance classic,2026-07-16
18712060,Юбка атласная с завышенной талией,477TM,юбка,1630,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/18712060/detail.aspx,https://basket-02.wbbasket.ru/vol187/part18712/18712060/images/big/1.webp,true,model,romance classic,2026-07-16
162392596,Топ ажурной вязки на бретелях,Mollis,топ,1829,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/162392596/detail.aspx,https://basket-11.wbbasket.ru/vol1623/part162392/162392596/images/big/1.webp,true,model,classic,2026-07-16
205997129,Юбка длинная офисная,Mollis,юбка,4809,,RUB,фиолетовый,,женский,https://www.wildberries.ru/catalog/205997129/detail.aspx,https://basket-14.wbbasket.ru/vol2059/part205997/205997129/images/big/1.webp,true,model,classic,2026-07-16
172969347,Юбка длинная офисная,Mollis,юбка,3014,,RUB,розовый,,женский,https://www.wildberries.ru/catalog/172969347/detail.aspx,https://basket-12.wbbasket.ru/vol1729/part172969/172969347/images/big/1.webp,true,model,classic,2026-07-16
248174108,Лонгслив нарядный облегающий блестящий,Mollis,трикотаж,3038,,RUB,черный,,женский,https://www.wildberries.ru/catalog/248174108/detail.aspx,https://basket-16.wbbasket.ru/vol2481/part248174/248174108/images/big/1.webp,true,model,classic,2026-07-16
149030374,Жакет короткий в клетку из твида,Mollis,пиджак,7330,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/149030374/detail.aspx,https://basket-10.wbbasket.ru/vol1490/part149030/149030374/images/big/1.webp,true,model,classic,2026-07-16
234923790,Юбка на резинке,Mollis,юбка,3641,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/234923790/detail.aspx,https://basket-15.wbbasket.ru/vol2349/part234923/234923790/images/big/1.webp,true,model,classic,2026-07-16
137766447,Пальто прямое двубортное,Mollis,пальто,11554,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/137766447/detail.aspx,https://basket-10.wbbasket.ru/vol1377/part137766/137766447/images/big/1.webp,true,model,classic,2026-07-16
209148159,Топ бандо нарядный,Mollis,топ,2409,,RUB,синий,,женский,https://www.wildberries.ru/catalog/209148159/detail.aspx,https://basket-14.wbbasket.ru/vol2091/part209148/209148159/images/big/1.webp,true,model,classic,2026-07-16
211536166,Платье миди с декоративным лифом,Mollis,платье,3992,,RUB,черный,,женский,https://www.wildberries.ru/catalog/211536166/detail.aspx,https://basket-14.wbbasket.ru/vol2115/part211536/211536166/images/big/1.webp,true,model,classic,2026-07-16
150927856,Юбка короткая в клетку,Mollis,юбка,3306,,RUB,красный,,женский,https://www.wildberries.ru/catalog/150927856/detail.aspx,https://basket-10.wbbasket.ru/vol1509/part150927/150927856/images/big/1.webp,true,model,classic,2026-07-16
179770993,Платье мини с вырезом халтер,Mollis,платье,3041,,RUB,черный,,женский,https://www.wildberries.ru/catalog/179770993/detail.aspx,https://basket-12.wbbasket.ru/vol1797/part179770/179770993/images/big/1.webp,true,model,classic,2026-07-16
260210557,Платье приталенное из костюмной ткани,Mollis,платье,3761,,RUB,черный,,женский,https://www.wildberries.ru/catalog/260210557/detail.aspx,https://basket-16.wbbasket.ru/vol2602/part260210/260210557/images/big/1.webp,true,model,classic,2026-07-16
170354139,Юбка миди из атласа на резинке,Mollis,юбка,4749,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/170354139/detail.aspx,https://basket-12.wbbasket.ru/vol1703/part170354/170354139/images/big/1.webp,true,model,classic,2026-07-16
181643534,Платье футляр из костюмной ткани,Mollis,платье,2560,,RUB,красный,,женский,https://www.wildberries.ru/catalog/181643534/detail.aspx,https://basket-12.wbbasket.ru/vol1816/part181643/181643534/images/big/1.webp,true,model,classic,2026-07-16
1110406637,Жакет летний приталенный костюмный из тенселя и льна,Zarina,пиджак,4199,,RUB,серый,,женский,https://www.wildberries.ru/catalog/1110406637/detail.aspx,https://basket-42.wbbasket.ru/vol11104/part1110406/1110406637/images/big/1.webp,true,packshot,classic,2026-07-16
1110433682,Рубашка летняя свободная из льна,Zarina,рубашка,2399,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/1110433682/detail.aspx,https://basket-42.wbbasket.ru/vol11104/part1110433/1110433682/images/big/1.webp,true,model,classic,2026-07-16
1110302479,Комбинезон кимоно летний приталенный из вискозы и льна,Zarina,одежда,2999,,RUB,серый,,женский,https://www.wildberries.ru/catalog/1110302479/detail.aspx,https://basket-42.wbbasket.ru/vol11103/part1110302/1110302479/images/big/1.webp,true,model,classic,2026-07-16
1110368644,Рубашка летняя свободная длинная из льна,Zarina,рубашка,3599,,RUB,серый,,женский,https://www.wildberries.ru/catalog/1110368644/detail.aspx,https://basket-42.wbbasket.ru/vol11103/part1110368/1110368644/images/big/1.webp,true,model,classic,2026-07-16
1110433681,Рубашка летняя свободная из льна,Zarina,рубашка,2399,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/1110433681/detail.aspx,https://basket-42.wbbasket.ru/vol11104/part1110433/1110433681/images/big/1.webp,true,model,classic,2026-07-16
1110292363,Юбка летняя длинная с драпировкой из рами и хлопка,Zarina,юбка,1999,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/1110292363/detail.aspx,https://basket-42.wbbasket.ru/vol11102/part1110292/1110292363/images/big/1.webp,true,model,classic,2026-07-16
1110377299,Комбинезон летний с брюками с открытой спинкой из льна,Zarina,одежда,3599,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/1110377299/detail.aspx,https://basket-42.wbbasket.ru/vol11103/part1110377/1110377299/images/big/1.webp,true,model,classic,2026-07-16
246579534,Ботфорты-трансформеры демисезонные,Portal,одежда,5098,,RUB,черный,,женский,https://www.wildberries.ru/catalog/246579534/detail.aspx,https://basket-16.wbbasket.ru/vol2465/part246579/246579534/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419293,Балетки Мэри Джейн,Portal,обувь,7016,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419293/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419293/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419078,Ботильоны демисезонные,Portal,обувь,5037,,RUB,оранжевый,,женский,https://www.wildberries.ru/catalog/293419078/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419078/images/big/1.webp,true,model,classic natural,2026-07-16
293419283,Балетки в сеточку,Portal,обувь,7016,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419283/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419283/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419075,Ботильоны демисезонные,Portal,обувь,5037,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419075/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419075/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419172,Босоножки летние,Portal,обувь,5037,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419172/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419172/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419256,Кеды летние,Portal,обувь,7016,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419256/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419256/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419245,Мюли,Portal,обувь,7016,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419245/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419245/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419036,Туфли-слингбэки на каблуке,Portal,обувь,7026,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419036/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419036/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419352,Мюли летние,Portal,обувь,7016,,RUB,белый,,женский,https://www.wildberries.ru/catalog/293419352/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419352/images/big/1.webp,true,packshot,classic natural,2026-07-16
293419203,Мюли летние,Portal,обувь,7016,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419203/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419203/images/big/1.webp,true,packshot,classic natural,2026-07-16
247592392,Сапоги демисезонные,Portal,обувь,8907,,RUB,черный,,женский,https://www.wildberries.ru/catalog/247592392/detail.aspx,https://basket-16.wbbasket.ru/vol2475/part247592/247592392/images/big/1.webp,true,model,classic natural,2026-07-16
670641053,Ботильоны демисезонные,Ekonika,обувь,8986,,RUB,красный,,женский,https://www.wildberries.ru/catalog/670641053/detail.aspx,https://basket-32.wbbasket.ru/vol6706/part670641/670641053/images/big/1.webp,true,packshot,classic,2026-07-16
670641299,Ботильоны демисезонные,Ekonika,обувь,8906,,RUB,черный,,женский,https://www.wildberries.ru/catalog/670641299/detail.aspx,https://basket-32.wbbasket.ru/vol6706/part670641/670641299/images/big/1.webp,true,packshot,classic,2026-07-16
670641469,Ботильоны демисезонные,Ekonika,обувь,6897,,RUB,черный,,женский,https://www.wildberries.ru/catalog/670641469/detail.aspx,https://basket-32.wbbasket.ru/vol6706/part670641/670641469/images/big/1.webp,true,packshot,classic,2026-07-16
293419268,Ботильоны демисезонные,Ekonika,обувь,12995,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419268/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419268/images/big/1.webp,true,model,classic,2026-07-16
670641458,Ботильоны демисезонные,Ekonika,обувь,11065,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/670641458/detail.aspx,https://basket-32.wbbasket.ru/vol6706/part670641/670641458/images/big/1.webp,true,model,classic,2026-07-16
670641393,Ботильоны демисезонные,Ekonika,обувь,8906,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/670641393/detail.aspx,https://basket-32.wbbasket.ru/vol6706/part670641/670641393/images/big/1.webp,true,model,classic,2026-07-16
293419108,Ботильоны демисезонные,Ekonika,обувь,10995,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419108/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419108/images/big/1.webp,true,model,classic,2026-07-16
670641034,Ботильоны демисезонные,Ekonika,обувь,11065,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/670641034/detail.aspx,https://basket-32.wbbasket.ru/vol6706/part670641/670641034/images/big/1.webp,true,packshot,classic,2026-07-16
246579553,Ботильоны демисезонные,Ekonika,обувь,12895,,RUB,черный,,женский,https://www.wildberries.ru/catalog/246579553/detail.aspx,https://basket-16.wbbasket.ru/vol2465/part246579/246579553/images/big/1.webp,true,packshot,classic,2026-07-16
246579559,Ботильоны демисезонные,Ekonika,обувь,8956,,RUB,черный,,женский,https://www.wildberries.ru/catalog/246579559/detail.aspx,https://basket-16.wbbasket.ru/vol2465/part246579/246579559/images/big/1.webp,true,packshot,classic,2026-07-16
293419171,Ботильоны демисезонные,Ekonika,обувь,8956,,RUB,черный,,женский,https://www.wildberries.ru/catalog/293419171/detail.aspx,https://basket-18.wbbasket.ru/vol2934/part293419/293419171/images/big/1.webp,true,packshot,classic,2026-07-16
246579544,Ботильоны-челси демисезонные,Ekonika,обувь,18972,,RUB,черный,,женский,https://www.wildberries.ru/catalog/246579544/detail.aspx,https://basket-16.wbbasket.ru/vol2465/part246579/246579544/images/big/1.webp,true,packshot,classic,2026-07-16
246579433,Ботильоны демисезонные,Ekonika,обувь,12866,,RUB,черный,,женский,https://www.wildberries.ru/catalog/246579433/detail.aspx,https://basket-16.wbbasket.ru/vol2465/part246579/246579433/images/big/1.webp,true,packshot,classic,2026-07-16
455913886,Ботильоны зимние,Ekonika,обувь,17073,,RUB,черный,,женский,https://www.wildberries.ru/catalog/455913886/detail.aspx,https://basket-25.wbbasket.ru/vol4559/part455913/455913886/images/big/1.webp,true,packshot,classic,2026-07-16
1088460064,Туфли на низком каблуке летние открытые,Thomas Munz,обувь,2672,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/1088460064/detail.aspx,https://basket-42.wbbasket.ru/vol10884/part1088460/1088460064/images/big/1.webp,true,model,classic,2026-07-16
884370386,Туфли на каблуке натуральная кожа летние,Thomas Munz,обувь,2580,,RUB,белый,,женский,https://www.wildberries.ru/catalog/884370386/detail.aspx,https://basket-39.wbbasket.ru/vol8843/part884370/884370386/images/big/1.webp,true,model,classic,2026-07-16
367797168,Туфли на каблуке натуральная кожа офисные,Thomas Munz,обувь,3307,,RUB,белый,,женский,https://www.wildberries.ru/catalog/367797168/detail.aspx,https://basket-21.wbbasket.ru/vol3677/part367797/367797168/images/big/1.webp,true,model,classic,2026-07-16
848180723,Туфли на низком каблуке натуральная кожа мягкие,Thomas Munz,обувь,2634,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/848180723/detail.aspx,https://basket-38.wbbasket.ru/vol8481/part848180/848180723/images/big/1.webp,true,model,classic,2026-07-16
771056028,Туфли на каблуке натуральная кожа офисные,Thomas Munz,обувь,2058,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/771056028/detail.aspx,https://basket-36.wbbasket.ru/vol7710/part771056/771056028/images/big/1.webp,true,model,classic,2026-07-16
72070844,Туфли на каблуке летние открытые,Thomas Munz,обувь,2140,,RUB,белый,,женский,https://www.wildberries.ru/catalog/72070844/detail.aspx,https://basket-05.wbbasket.ru/vol720/part72070/72070844/images/big/1.webp,true,model,classic,2026-07-16
874883451,Туфли на низком каблуке летние открытые,Thomas Munz,обувь,2338,,RUB,красный,,женский,https://www.wildberries.ru/catalog/874883451/detail.aspx,https://basket-39.wbbasket.ru/vol8748/part874883/874883451/images/big/1.webp,true,model,classic,2026-07-16
375631973,Туфли на низком каблуке летние открытые,Thomas Munz,обувь,1743,,RUB,черный,,женский,https://www.wildberries.ru/catalog/375631973/detail.aspx,https://basket-22.wbbasket.ru/vol3756/part375631/375631973/images/big/1.webp,true,model,classic,2026-07-16
837427897,Туфли на каблуке натуральная кожа офисные,Thomas Munz,обувь,2525,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/837427897/detail.aspx,https://basket-38.wbbasket.ru/vol8374/part837427/837427897/images/big/1.webp,true,model,classic,2026-07-16
59455465,Туфли на каблуке натуральная кожа черные классика,Thomas Munz,обувь,5401,,RUB,черный,,женский,https://www.wildberries.ru/catalog/59455465/detail.aspx,https://basket-04.wbbasket.ru/vol594/part59455/59455465/images/big/1.webp,true,model,classic,2026-07-16
219477330,Туфли на каблуке летние открытые вечерние,Thomas Munz,обувь,1990,,RUB,розовый,,женский,https://www.wildberries.ru/catalog/219477330/detail.aspx,https://basket-15.wbbasket.ru/vol2194/part219477/219477330/images/big/1.webp,true,model,classic,2026-07-16
848180722,Туфли на низком каблуке натуральная кожа летние,Thomas Munz,обувь,2195,,RUB,белый,,женский,https://www.wildberries.ru/catalog/848180722/detail.aspx,https://basket-38.wbbasket.ru/vol8481/part848180/848180722/images/big/1.webp,true,model,classic,2026-07-16
1088432254,Туфли на низком каблуке летние открытые,Thomas Munz,обувь,3237,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/1088432254/detail.aspx,https://basket-42.wbbasket.ru/vol10884/part1088432/1088432254/images/big/1.webp,true,model,classic,2026-07-16
912941823,Туфли на низком каблуке натуральная кожа мягкие летние,Thomas Munz,обувь,2450,,RUB,белый,,женский,https://www.wildberries.ru/catalog/912941823/detail.aspx,https://basket-39.wbbasket.ru/vol9129/part912941/912941823/images/big/1.webp,true,model,classic,2026-07-16
323177050,Полуботинки кеды,Respect,обувь,4299,,RUB,белый,,женский,https://www.wildberries.ru/catalog/323177050/detail.aspx,https://basket-19.wbbasket.ru/vol3231/part323177/323177050/images/big/1.webp,true,packshot,classic,2026-07-16
141309691,Мокасины,Respect,одежда,1773,,RUB,белый,,женский,https://www.wildberries.ru/catalog/141309691/detail.aspx,https://basket-10.wbbasket.ru/vol1413/part141309/141309691/images/big/1.webp,true,model,classic,2026-07-16
264466512,Сабо,Respect,одежда,1570,,RUB,черный,,женский,https://www.wildberries.ru/catalog/264466512/detail.aspx,https://basket-17.wbbasket.ru/vol2644/part264466/264466512/images/big/1.webp,true,packshot,classic,2026-07-16
924269656,Туфли слипоны женские натуральные,Respect,обувь,2790,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/924269656/detail.aspx,https://basket-40.wbbasket.ru/vol9242/part924269/924269656/images/big/1.webp,true,model,classic,2026-07-16
237986177,Ботильоны демисезонные стильные,Respect,обувь,3995,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/237986177/detail.aspx,https://basket-15.wbbasket.ru/vol2379/part237986/237986177/images/big/1.webp,true,model,classic,2026-07-16
1100189215,Сабо шлепанцы женские летние,Respect,одежда,3002,,RUB,белый,,женский,https://www.wildberries.ru/catalog/1100189215/detail.aspx,https://basket-42.wbbasket.ru/vol11001/part1100189/1100189215/images/big/1.webp,true,model,classic,2026-07-16
314330464,Лоферы женские,Respect,обувь,4262,,RUB,черный,,женский,https://www.wildberries.ru/catalog/314330464/detail.aspx,https://basket-19.wbbasket.ru/vol3143/part314330/314330464/images/big/1.webp,true,packshot,classic,2026-07-16
306010634,Сабо летние натуральные,Respect,одежда,3323,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/306010634/detail.aspx,https://basket-19.wbbasket.ru/vol3060/part306010/306010634/images/big/1.webp,true,model,classic,2026-07-16
313529522,Босоножки летние,Respect,обувь,1982,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/313529522/detail.aspx,https://basket-19.wbbasket.ru/vol3135/part313529/313529522/images/big/1.webp,true,model,classic,2026-07-16
152262196,Легкие кеды,Respect,обувь,2532,,RUB,белый,,женский,https://www.wildberries.ru/catalog/152262196/detail.aspx,https://basket-10.wbbasket.ru/vol1522/part152262/152262196/images/big/1.webp,true,model,classic,2026-07-16
327374058,Кеды женские,Respect,обувь,3266,,RUB,белый,,женский,https://www.wildberries.ru/catalog/327374058/detail.aspx,https://basket-20.wbbasket.ru/vol3273/part327374/327374058/images/big/1.webp,true,model,classic,2026-07-16
180854857,Дутики,Respect,одежда,5227,,RUB,черный,,женский,https://www.wildberries.ru/catalog/180854857/detail.aspx,https://basket-12.wbbasket.ru/vol1808/part180854/180854857/images/big/1.webp,true,packshot,classic,2026-07-16
237919284,Угги женские зимние натуральные короткие,Respect,обувь,4499,,RUB,серый,,женский,https://www.wildberries.ru/catalog/237919284/detail.aspx,https://basket-15.wbbasket.ru/vol2379/part237919/237919284/images/big/1.webp,true,packshot,classic,2026-07-16
995486783,Шлепанцы женские кожаные,Respect,одежда,2795,,RUB,черный,,женский,https://www.wildberries.ru/catalog/995486783/detail.aspx,https://basket-41.wbbasket.ru/vol9954/part995486/995486783/images/big/1.webp,true,packshot,classic,2026-07-16
728840096,Ботинки зимние из натуральной кожи Челси,Ralf Ringer,обувь,6035,,RUB,черный,,женский,https://www.wildberries.ru/catalog/728840096/detail.aspx,https://basket-34.wbbasket.ru/vol7288/part728840/728840096/images/big/1.webp,true,model,natural,2026-07-16
728820110,Ботинки зимние из натуральной кожи,Ralf Ringer,обувь,6817,,RUB,черный,,женский,https://www.wildberries.ru/catalog/728820110/detail.aspx,https://basket-34.wbbasket.ru/vol7288/part728820/728820110/images/big/1.webp,true,model,natural,2026-07-16
728880589,Ботинки зимние замшевые челси,Ralf Ringer,обувь,6482,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/728880589/detail.aspx,https://basket-34.wbbasket.ru/vol7288/part728880/728880589/images/big/1.webp,true,model,natural,2026-07-16
728802973,Ботинки зимние Замшевые Берцы,Ralf Ringer,обувь,6706,,RUB,серый,,женский,https://www.wildberries.ru/catalog/728802973/detail.aspx,https://basket-34.wbbasket.ru/vol7288/part728802/728802973/images/big/1.webp,true,model,natural,2026-07-16
861405651,Кеды Кати натуральная кожа,Ralf Ringer,обувь,15064,,RUB,белый,,женский,https://www.wildberries.ru/catalog/861405651/detail.aspx,https://basket-38.wbbasket.ru/vol8614/part861405/861405651/images/big/1.webp,true,model,natural,2026-07-16
201353689,Кроссовки Ассэн натуральная кожа,Ralf Ringer,обувь,14995,,RUB,черный,,женский,https://www.wildberries.ru/catalog/201353689/detail.aspx,https://basket-13.wbbasket.ru/vol2013/part201353/201353689/images/big/1.webp,true,packshot,natural,2026-07-16
243284741,Сапоги зимние Веста натуральная кожа,Ralf Ringer,обувь,26388,,RUB,черный,,женский,https://www.wildberries.ru/catalog/243284741/detail.aspx,https://basket-16.wbbasket.ru/vol2432/part243284/243284741/images/big/1.webp,true,packshot,natural,2026-07-16
